0.000000000000000000e+00,3.090169943749473958e-01,5.877852522924731371e-01,8.090169943749474513e-01,9.510565162951535312e-01,1.000000000000000000e+00,9.510565162951535312e-01,8.090169943749474513e-01,5.877852522924732481e-01,3.090169943749475068e-01,1.224646799147353207e-16,-3.090169943749477288e-01,-5.877852522924733591e-01,-8.090169943749473402e-01,-9.510565162951535312e-01,-1.000000000000000000e+00,-9.510565162951536422e-01,-8.090169943749470072e-01,-5.877852522924733591e-01,-3.090169943749476178e-01,-2.449293598294706414e-16
0.000000000000000000e+00,3.030253291299799812e-01,5.763884277431021719e-01,7.933306111144112771e-01,9.326160668104521712e-01,9.806105639688624809e-01,9.326160668104521712e-01,7.933306111144113881e-01,5.763884277431023939e-01,3.030253291299800922e-01,4.804844153994393630e-17,-3.030253291299802587e-01,-5.763884277431023939e-01,-7.933306111144111661e-01,-9.326160668104521712e-01,-9.806105639688624809e-01,-9.326160668104521712e-01,-7.933306111144109440e-01,-5.763884277431022829e-01,-3.030253291299801477e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.971498388949998515e-01,5.652125811942894096e-01,7.779483779786651176e-01,9.145331672414198643e-01,9.615970781673305323e-01,9.145331672414198643e-01,7.779483779786653397e-01,5.652125811942896316e-01,2.971498388949999625e-01,3.207539058250289181e-18,-2.971498388950000735e-01,-5.652125811942896316e-01,-7.779483779786651176e-01,-9.145331672414198643e-01,-9.615970781673304213e-01,-9.145331672414197532e-01,-7.779483779786648956e-01,-5.652125811942894096e-01,-2.971498388949999625e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.913882711020824301e-01,5.542534280072286546e-01,7.628643976683205929e-01,8.968008848968387348e-01,9.429522531324763257e-01,8.968008848968387348e-01,7.628643976683209260e-01,5.542534280072287656e-01,2.913882711020825411e-01,-1.643735462103364673e-17,-2.913882711020826521e-01,-5.542534280072287656e-01,-7.628643976683207040e-01,-8.968008848968387348e-01,-9.429522531324763257e-01,-8.968008848968387348e-01,-7.628643976683204819e-01,-5.542534280072286546e-01,-2.913882711020825411e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.857384168593248841e-01,5.435067666198437619e-01,7.480728872292984333e-01,8.794124215064639261e-01,9.246689407399470984e-01,8.794124215064640371e-01,7.480728872292987663e-01,5.435067666198439840e-01,2.857384168593249396e-01,-2.070868633754983321e-17,-2.857384168593249951e-01,-5.435067666198438729e-01,-7.480728872292985443e-01,-8.794124215064640371e-01,-9.246689407399470984e-01,-8.794124215064638150e-01,-7.480728872292983223e-01,-5.435067666198437619e-01,-2.857384168593249396e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.801981101039925370e-01,5.329684769359779306e-01,7.335681758357375237e-01,8.623611106146765737e-01,9.067401314634903065e-01,8.623611106146766847e-01,7.335681758357379678e-01,5.329684769359781527e-01,2.801981101039925370e-01,-1.729323707268214498e-17,-2.801981101039925370e-01,-5.329684769359780416e-01,-7.335681758357377458e-01,-8.623611106146766847e-01,-9.067401314634901954e-01,-8.623611106146765737e-01,-7.335681758357375237e-01,-5.329684769359779306e-01,-2.801981101039925370e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.747652267720855357e-01,5.226345187458150132e-01,7.193447026158923396e-01,8.456404150246725759e-01,8.891589516876137189e-01,8.456404150246726870e-01,7.193447026158926727e-01,5.226345187458152353e-01,2.747652267720855912e-01,-1.003439731712251940e-17,-2.747652267720855357e-01,-5.226345187458150132e-01,-7.193447026158923396e-01,-8.456404150246727980e-01,-8.891589516876137189e-01,-8.456404150246725759e-01,-7.193447026158923396e-01,-5.226345187458150132e-01,-2.747652267720855357e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.694376839840071369e-01,5.125009301769286596e-01,7.053970145201837738e-01,8.292439242922070575e-01,8.719186610723533848e-01,8.292439242922071685e-01,7.053970145201842179e-01,5.125009301769289927e-01,2.694376839840072480e-01,5.339164645645217698e-19,-2.694376839840071924e-01,-5.125009301769286596e-01,-7.053970145201838848e-01,-8.292439242922073905e-01,-8.719186610723534958e-01,-8.292439242922071685e-01,-7.053970145201837738e-01,-5.125009301769286596e-01,-2.694376839840071369e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.642134392460213643e-01,5.025638261753646585e-01,6.917197642305893401e-01,8.131653522679338497e-01,8.550126499691358406e-01,8.131653522679340718e-01,6.917197642305896732e-01,5.025638261753649916e-01,2.642134392460215309e-01,1.275696725931527035e-17,-2.642134392460214198e-01,-5.025638261753646585e-01,-6.917197642305894512e-01,-8.131653522679341828e-01,-8.550126499691360626e-01,-8.131653522679339607e-01,-6.917197642305892291e-01,-5.025638261753646585e-01,-2.642134392460213643e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.590904896671938351e-01,4.928193970161737214e-01,6.783077081105668427e-01,7.973985346873972979e-01,8.384344368867459041e-01,7.973985346873975200e-01,6.783077081105670647e-01,4.928193970161739434e-01,2.590904896671939461e-01,2.788905473177004145e-17,-2.590904896671938351e-01,-4.928193970161737214e-01,-6.783077081105669537e-01,-7.973985346873977420e-01,-8.384344368867462371e-01,-7.973985346873975200e-01,-6.783077081105667316e-01,-4.928193970161736659e-01,-2.590904896671938351e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.540668711915156641e-01,4.832639068428248308e-01,6.651557041947295801e-01,7.819374268077532442e-01,8.221776660064276099e-01,7.819374268077534662e-01,6.651557041947298021e-01,4.832639068428250528e-01,2.540668711915158307e-01,4.031232420073248733e-17,-2.540668711915156641e-01,-4.832639068428248308e-01,-6.651557041947295801e-01,-7.819374268077536883e-01,-8.221776660064277209e-01,-7.819374268077534662e-01,-6.651557041947293580e-01,-4.832639068428247198e-01,-2.540668711915156641e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.491406578449165132e-01,4.738936922349382685e-01,6.522587102174995932e-01,7.667761010903120233e-01,8.062361047451660490e-01,7.667761010903122454e-01,6.522587102174998153e-01,4.738936922349384906e-01,2.491406578449166520e-01,5.207507405833949174e-17,-2.491406578449165132e-01,-4.738936922349382685e-01,-6.522587102174997042e-01,-7.667761010903124674e-01,-8.062361047451662710e-01,-7.667761010903122454e-01,-6.522587102174994822e-01,-4.738936922349381575e-01,-2.491406578449164855e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.443099609968769903e-01,4.647051608037893744e-01,6.396117816799851141e-01,7.519087449280164037e-01,7.906036413662160811e-01,7.519087449280166258e-01,6.396117816799853362e-01,4.647051608037895409e-01,2.443099609968771013e-01,5.309922325440793592e-17,-2.443099609968769625e-01,-4.647051608037893744e-01,-6.396117816799852251e-01,-7.519087449280168478e-01,-7.906036413662163032e-01,-7.519087449280166258e-01,-6.396117816799850031e-01,-4.647051608037892634e-01,-2.443099609968769625e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.395729286363583732e-01,4.556947898150447984e-01,6.272100699543391444e-01,7.373296584169818368e-01,7.752742826359615425e-01,7.373296584169819479e-01,6.272100699543393665e-01,4.556947898150449650e-01,2.395729286363584565e-01,5.708074480439577221e-17,-2.395729286363583177e-01,-4.556947898150448539e-01,-6.272100699543392555e-01,-7.373296584169821699e-01,-7.752742826359617645e-01,-7.373296584169819479e-01,-6.272100699543390334e-01,-4.556947898150447429e-01,-2.395729286363583177e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.349277446617714094e-01,4.468591248382033365e-01,6.150488204248741875e-01,7.230332521712452554e-01,7.602421515262054452e-01,7.230332521712453664e-01,6.150488204248744095e-01,4.468591248382035586e-01,2.349277446617715204e-01,5.560205862743607924e-17,-2.349277446617713816e-01,-4.468591248382033920e-01,-6.150488204248742985e-01,-7.230332521712456995e-01,-7.602421515262058893e-01,-7.230332521712453664e-01,-6.150488204248740765e-01,-4.468591248382032255e-01,-2.349277446617713538e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.303726281847125745e-01,4.381947784222228748e-01,6.031233706652194826e-01,7.090140451798856436e-01,7.455014849610137606e-01,7.090140451798856436e-01,6.031233706652197046e-01,4.381947784222230968e-01,2.303726281847126856e-01,5.486271553895622660e-17,-2.303726281847125745e-01,-4.381947784222229858e-01,-6.031233706652197046e-01,-7.090140451798859766e-01,-7.455014849610140937e-01,-7.090140451798856436e-01,-6.031233706652194826e-01,-4.381947784222228748e-01,-2.303726281847125190e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.259058328472000610e-01,4.296984287968267369e-01,5.914291486508221896e-01,6.952666627056922621e-01,7.310466316072441462e-01,6.952666627056922621e-01,5.914291486508223006e-01,4.296984287968269034e-01,2.259058328472001720e-01,5.171748643315341262e-17,-2.259058328472000610e-01,-4.296984287968268479e-01,-5.914291486508223006e-01,-6.952666627056924842e-01,-7.310466316072444792e-01,-6.952666627056922621e-01,-5.914291486508221896e-01,-4.296984287968267369e-01,-2.259058328472000055e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.215256461521484255e-01,4.213668185989903336e-01,5.799616710061069602e-01,6.817858342245777248e-01,7.168720497079169585e-01,6.817858342245777248e-01,5.799616710061070712e-01,4.213668185989905002e-01,2.215256461521485365e-01,4.667542492829839144e-17,-2.215256461521484255e-01,-4.213668185989904447e-01,-5.799616710061070712e-01,-6.817858342245779468e-01,-7.168720497079172915e-01,-6.817858342245778358e-01,-5.799616710061069602e-01,-4.213668185989903892e-01,-2.215256461521483977e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.172303888068249367e-01,4.131967536241212824e-01,5.687165412856223234e-01,6.685663914049444490e-01,7.029723049575948846e-01,6.685663914049445600e-01,5.687165412856225455e-01,4.131967536241214489e-01,2.172303888068250477e-01,4.692995173743377159e-17,-2.172303888068249367e-01,-4.131967536241213934e-01,-5.687165412856225455e-01,-6.685663914049447820e-01,-7.029723049575951066e-01,-6.685663914049446710e-01,-5.687165412856224345e-01,-4.131967536241213379e-01,-2.172303888068249367e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.130184140790358782e-01,4.051851016014526574e-01,5.576894482885149662e-01,6.556032661262298777e-01,6.893420684189582870e-01,6.556032661262298777e-01,5.576894482885151882e-01,4.051851016014528795e-01,2.130184140790359892e-01,4.879193861797826876e-17,-2.130184140790358782e-01,-4.051851016014527684e-01,-5.576894482885152993e-01,-6.556032661262300998e-01,-6.893420684189586201e-01,-6.556032661262300998e-01,-5.576894482885150772e-01,-4.051851016014527129e-01,-2.130184140790358782e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.088881071657960331e-01,3.973287909931813022e-01,5.468761644056844284e-01,6.428914885358705256e-01,6.759761144797769017e-01,6.428914885358705256e-01,5.468761644056846505e-01,3.973287909931815243e-01,2.088881071657961441e-01,4.694737449668762661e-17,-2.088881071657960609e-01,-3.973287909931814688e-01,-5.468761644056847615e-01,-6.428914885358707476e-01,-6.759761144797771237e-01,-6.428914885358707476e-01,-5.468761644056845395e-01,-3.973287909931814132e-01,-2.088881071657960331e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.048378845742394039e-01,3.896248098168897944e-01,5.362725439989866061e-01,6.304261851439414421e-01,6.628693188494944044e-01,6.304261851439415532e-01,5.362725439989868281e-01,3.896248098168900165e-01,2.048378845742395427e-01,4.429036896006549535e-17,-2.048378845742394594e-01,-3.896248098168899610e-01,-5.362725439989868281e-01,-6.304261851439416642e-01,-6.628693188494946265e-01,-6.304261851439416642e-01,-5.362725439989866061e-01,-3.896248098168898499e-01,-2.048378845742394594e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.008661935145336641e-01,3.820702044908010908e-01,5.258745218118627829e-01,6.182025769547390137e-01,6.500166565946583486e-01,6.182025769547390137e-01,5.258745218118630049e-01,3.820702044908013129e-01,2.008661935145337751e-01,3.949241923980081862e-17,-2.008661935145337196e-01,-3.820702044908013129e-01,-5.258745218118631159e-01,-6.182025769547392358e-01,-6.500166565946585706e-01,-6.182025769547392358e-01,-5.258745218118630049e-01,-3.820702044908012018e-01,-2.008661935145336919e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.969715113045655275e-01,3.746620787014230958e-01,5.156781114107866770e-01,6.062159776345906748e-01,6.374132002124424101e-01,6.062159776345907858e-01,5.156781114107868991e-01,3.746620787014233178e-01,1.969715113045656385e-01,3.084843986615197533e-17,-1.969715113045655830e-01,-3.746620787014233178e-01,-5.156781114107868991e-01,-6.062159776345910078e-01,-6.374132002124426322e-01,-6.062159776345908968e-01,-5.156781114107868991e-01,-3.746620787014232068e-01,-1.969715113045655552e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.931523447861691611e-01,3.673975922931488336e-01,5.056794036569294271e-01,5.944617917151913122e-01,6.250541177415205318e-01,5.944617917151914233e-01,5.056794036569296491e-01,3.673975922931490556e-01,1.931523447861692722e-01,2.756728426491363733e-17,-1.931523447861692444e-01,-3.673975922931490556e-01,-5.056794036569296491e-01,-5.944617917151915343e-01,-6.250541177415208649e-01,-5.944617917151915343e-01,-5.056794036569296491e-01,-3.673975922931489446e-01,-1.931523447861692167e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.894072297526734894e-01,3.602739601793868429e-01,4.958745652074596499e-01,5.829355128317741386e-01,6.129346709095722101e-01,5.829355128317743606e-01,4.958745652074598720e-01,3.602739601793870650e-01,1.894072297526736004e-01,1.968170195077796186e-17,-1.894072297526736004e-01,-3.602739601793870650e-01,-4.958745652074598720e-01,-5.829355128317744716e-01,-6.129346709095725432e-01,-5.829355128317743606e-01,-4.958745652074598720e-01,-3.602739601793870650e-01,-1.894072297526736004e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.857347303875490629e-01,3.532884512748040162e-01,4.862598370459014774e-01,5.716327219954441263e-01,6.010502133167047178e-01,5.716327219954442374e-01,4.862598370459016994e-01,3.532884512748042383e-01,1.857347303875491740e-01,1.747363426968693276e-17,-1.857347303875491740e-01,-3.532884512748042383e-01,-4.862598370459016994e-01,-5.716327219954444594e-01,-6.010502133167050509e-01,-5.716327219954443484e-01,-4.862598370459016994e-01,-3.532884512748042383e-01,-1.857347303875491740e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.821334387139391109e-01,3.464383874482716008e-01,4.768315330409885755e-01,5.605490858990084257e-01,5.893961886540989292e-01,5.605490858990085368e-01,4.768315330409887975e-01,3.464383874482718229e-01,1.821334387139392219e-01,1.290015347718780402e-17,-1.821334387139392219e-01,-3.464383874482718229e-01,-4.768315330409888531e-01,-5.605490858990087588e-01,-5.893961886540992623e-01,-5.605490858990086478e-01,-4.768315330409887975e-01,-3.464383874482717673e-01,-1.821334387139392219e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.786019740548641099e-01,3.397211424961129045e-01,4.675860385334611458e-01,5.496803552556569494e-01,5.779681289571940717e-01,5.496803552556570605e-01,4.675860385334612568e-01,3.397211424961130710e-01,1.786019740548641932e-01,7.143966128984624696e-18,-1.786019740548641932e-01,-3.397211424961131265e-01,-4.675860385334613678e-01,-5.496803552556572825e-01,-5.779681289571942937e-01,-5.496803552556572825e-01,-4.675860385334613123e-01,-3.397211424961130710e-01,-1.786019740548641932e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.751389825038924264e-01,3.331341411352595760e-01,4.585198089502635632e-01,5.390223631698545237e-01,5.667616528927422737e-01,5.390223631698545237e-01,4.585198089502637298e-01,3.331341411352597426e-01,1.751389825038925097e-01,7.964255029294216130e-19,-1.751389825038925374e-01,-3.331341411352597981e-01,-4.585198089502637853e-01,-5.390223631698547457e-01,-5.667616528927426067e-01,-5.390223631698547457e-01,-4.585198089502637853e-01,-3.331341411352597426e-01,-1.751389825038925374e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.717431364060746923e-01,3.266748580159294923e-01,4.496293684456130202e-01,5.285710235398199952e-01,5.557724640790766557e-01,5.285710235398199952e-01,4.496293684456131867e-01,3.266748580159297144e-01,1.717431364060747756e-01,-7.581515238028601211e-18,-1.717431364060748034e-01,-3.266748580159297699e-01,-4.496293684456132977e-01,-5.285710235398203283e-01,-5.557724640790769888e-01,-5.285710235398203283e-01,-4.496293684456132977e-01,-3.266748580159296589e-01,-1.717431364060748034e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.684131338489421870e-01,3.203408167534486650e-01,4.409113085684159827e-01,5.183223294909817813e-01,5.449963494389477026e-01,5.183223294909817813e-01,4.409113085684162048e-01,3.203408167534489426e-01,1.684131338489422702e-01,-8.994928046944721119e-18,-1.684131338489422980e-01,-3.203408167534489426e-01,-4.409113085684163158e-01,-5.183223294909821144e-01,-5.449963494389480356e-01,-5.183223294909820034e-01,-4.409113085684163158e-01,-3.203408167534488871e-01,-1.684131338489422980e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.651476981633747121e-01,3.141295889788453533e-01,4.323622869555235337e-01,5.082723518398062357e-01,5.344291775842977543e-01,5.082723518398062357e-01,4.323622869555237558e-01,3.141295889788455753e-01,1.651476981633748231e-01,-1.143635792737958894e-17,-1.651476981633748231e-01,-3.141295889788455753e-01,-4.323622869555238668e-01,-5.082723518398064577e-01,-5.344291775842980874e-01,-5.082723518398064577e-01,-4.323622869555238113e-01,-3.141295889788455753e-01,-1.651476981633748231e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.619455774341463650e-01,3.080387934078525625e-01,4.239790260503231156e-01,4.984172375874124095e-01,5.240668972323535568e-01,4.984172375874124650e-01,4.239790260503232822e-01,3.080387934078527290e-01,1.619455774341464482e-01,-9.881515306034132111e-18,-1.619455774341464760e-01,-3.080387934078527845e-01,-4.239790260503234487e-01,-4.984172375874127425e-01,-5.240668972323538899e-01,-4.984172375874127425e-01,-4.239790260503233377e-01,-3.080387934078526735e-01,-1.619455774341464482e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.588055440199613588e-01,3.020660949279622143e-01,4.157583118461763982e-01,4.887532084423950041e-01,5.139055356524301343e-01,4.887532084423951151e-01,4.157583118461765648e-01,3.020660949279623253e-01,1.588055440199614421e-01,-1.014492808094748657e-17,-1.588055440199614698e-01,-3.020660949279624363e-01,-4.157583118461767313e-01,-4.887532084423953371e-01,-5.139055356524304674e-01,-4.887532084423953371e-01,-4.157583118461766203e-01,-3.020660949279623253e-01,-1.588055440199614421e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.557263940827963156e-01,2.962092037031809344e-01,4.076969926542212130e-01,4.792765593722879691e-01,5.039411971428497949e-01,4.792765593722880801e-01,4.076969926542214351e-01,2.962092037031810454e-01,1.557263940827963988e-01,-1.201135794438097166e-17,-1.557263940827964266e-01,-2.962092037031811564e-01,-4.076969926542215461e-01,-4.792765593722883022e-01,-5.039411971428502390e-01,-4.792765593722883022e-01,-4.076969926542214351e-01,-2.962092037031811009e-01,-1.557263940827963988e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.527069471263682310e-01,2.904658742961439000e-01,3.997919778950650427e-01,4.699836571831152998e-01,4.941700615373937344e-01,4.699836571831154108e-01,3.997919778950652092e-01,2.904658742961440110e-01,1.527069471263682865e-01,-1.467929635207452053e-17,-1.527069471263683420e-01,-2.904658742961441775e-01,-3.997919778950653757e-01,-4.699836571831156329e-01,-4.941700615373940675e-01,-4.699836571831156329e-01,-3.997919778950652647e-01,-2.904658742961441220e-01,-1.527069471263682865e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.497460455435511983e-01,2.848339048072504043e-01,3.920402369139067145e-01,4.608709391264831923e-01,4.845883827407111433e-01,4.608709391264833033e-01,3.920402369139068810e-01,2.848339048072505153e-01,1.497460455435512539e-01,-2.225827006943779912e-17,-1.497460455435513371e-01,-2.848339048072506818e-01,-3.920402369139070475e-01,-4.608709391264835808e-01,-4.845883827407114763e-01,-4.608709391264835253e-01,-3.920402369139069920e-01,-2.848339048072505708e-01,-1.497460455435512816e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.468425541725686956e-01,2.793111360304910695e-01,3.844387978186325494e-01,4.519349115336799838e-01,4.751924872921277632e-01,4.519349115336800948e-01,3.844387978186327159e-01,2.793111360304912361e-01,1.468425541725687511e-01,-2.778248040409624397e-17,-1.468425541725688621e-01,-2.793111360304914026e-01,-3.844387978186328825e-01,-4.519349115336803724e-01,-4.751924872921280407e-01,-4.519349115336803169e-01,-3.844387978186327715e-01,-2.793111360304912916e-01,-1.468425541725687788e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.439953598617908226e-01,2.738954506256435217e-01,3.769847463404407684e-01,4.431721484762599639e-01,4.659787729572999471e-01,4.431721484762600194e-01,3.769847463404408794e-01,2.738954506256436883e-01,1.439953598617908781e-01,-4.025903703689558859e-17,-1.439953598617910169e-01,-2.738954506256438548e-01,-3.769847463404411014e-01,-4.431721484762602414e-01,-4.659787729573001691e-01,-4.431721484762602414e-01,-3.769847463404409904e-01,-2.738954506256436883e-01,-1.439953598617909059e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.412033710429699829e-01,2.685847723065180048e-01,3.696752247165582261e-01,4.345792904525977440e-01,4.569437073471763755e-01,4.345792904525977995e-01,3.696752247165583372e-01,2.685847723065181714e-01,1.412033710429700661e-01,-4.996676230524887200e-17,-1.412033710429702049e-01,-2.685847723065183379e-01,-3.696752247165585037e-01,-4.345792904525980216e-01,-4.569437073471767086e-01,-4.345792904525980216e-01,-3.696752247165584482e-01,-2.685847723065182269e-01,-1.412033710429700939e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.384655173127513350e-01,2.633770650449431816e-01,3.625074305946200948e-01,4.261530430999099228e-01,4.480838265637374640e-01,4.261530430999099783e-01,3.625074305946202613e-01,2.633770650449432926e-01,1.384655173127514183e-01,-5.551451432981624333e-17,-1.384655173127515571e-01,-2.633770650449434592e-01,-3.625074305946204278e-01,-4.261530430999102004e-01,-4.480838265637377971e-01,-4.261530430999102559e-01,-3.625074305946203168e-01,-2.633770650449433481e-01,-1.384655173127514460e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.357807490222973645e-01,2.582703322901854781e-01,3.554786159582936644e-01,4.178901759312496633e-01,4.393957338719925998e-01,4.178901759312496633e-01,3.554786159582937755e-01,2.582703322901855891e-01,1.357807490222974478e-01,-6.175783729405353702e-17,-1.357807490222975866e-01,-2.582703322901858112e-01,-3.554786159582939975e-01,-4.178901759312499964e-01,-4.393957338719928218e-01,-4.178901759312499964e-01,-3.554786159582938865e-01,-2.582703322901857002e-01,-1.357807490222974756e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.331480368748695908e-01,2.532626162035042650e-01,3.485860860737330369e-01,4.097875210969899040e-01,4.308760983977268921e-01,4.097875210969899040e-01,3.485860860737330924e-01,2.532626162035044315e-01,1.331480368748696741e-01,-6.661422225214899096e-17,-1.331480368748698129e-01,-2.532626162035046535e-01,-3.485860860737333700e-01,-4.097875210969902371e-01,-4.308760983977271142e-01,-4.097875210969901816e-01,-3.485860860737333144e-01,-2.532626162035045425e-01,-1.331480368748697019e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.305663715312127549e-01,2.483519969075478617e-01,3.418271984564617560e-01,4.018419721703213598e-01,4.225216538504980024e-01,4.018419721703213598e-01,3.418271984564618671e-01,2.483519969075480283e-01,1.305663715312128381e-01,-6.973630412158744446e-17,-1.305663715312130047e-01,-2.483519969075482781e-01,-3.418271984564621446e-01,-4.018419721703216929e-01,-4.225216538504982799e-01,-4.018419721703216929e-01,-3.418271984564620336e-01,-2.483519969075481670e-01,-1.305663715312128936e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.280347632225905807e-01,2.435365917503036770e-01,3.351993618582872481e-01,3.940504829562987421e-01,4.143291972713932791e-01,3.940504829562987421e-01,3.351993618582873591e-01,2.435365917503038435e-01,1.280347632225906640e-01,-7.754234956982317305e-17,-1.280347632225908305e-01,-2.435365917503041211e-01,-3.351993618582876366e-01,-3.940504829562991307e-01,-4.143291972713936122e-01,-3.940504829562990752e-01,-3.351993618582875256e-01,-2.435365917503039823e-01,-1.280347632225907195e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.255522413713243135e-01,2.388145545833199046e-01,3.287000352738578268e-01,3.864100663239787292e-01,4.062955878050670266e-01,3.864100663239787847e-01,3.287000352738579378e-01,2.388145545833200711e-01,1.255522413713243968e-01,-7.866981473237814970e-17,-1.255522413713245633e-01,-2.388145545833203487e-01,-3.287000352738582709e-01,-3.864100663239791178e-01,-4.062955878050673597e-01,-3.864100663239790068e-01,-3.287000352738581599e-01,-2.388145545833202099e-01,-1.255522413713244800e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.231178542186890795e-01,2.341840750539220251e-01,3.223267269664827350e-01,3.789177930612023237e-01,3.984177454955872832e-01,3.789177930612023792e-01,3.223267269664827905e-01,2.341840750539221916e-01,1.231178542186891489e-01,-8.096827078963243895e-17,-1.231178542186893293e-01,-2.341840750539224691e-01,-3.223267269664831236e-01,-3.789177930612027123e-01,-3.984177454955876163e-01,-3.789177930612026568e-01,-3.223267269664830126e-01,-2.341840750539223026e-01,-1.231178542186892461e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.207306684600248925e-01,2.296433779111529128e-01,3.160769935128401320e-01,3.715707907515822805e-01,3.906926501056305900e-01,3.715707907515823916e-01,3.160769935128402430e-01,2.296433779111530515e-01,1.207306684600249480e-01,-8.524000107501783758e-17,-1.207306684600251423e-01,-2.296433779111533013e-01,-3.160769935128405761e-01,-3.715707907515827246e-01,-3.906926501056309231e-01,-3.715707907515827246e-01,-3.160769935128404651e-01,-2.296433779111531903e-01,-1.207306684600250452e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.183897688869227638e-01,2.251907223251702894e-01,3.099484388662086531e-01,3.643662426732652837e-01,3.831173399585718897e-01,3.643662426732653947e-01,3.099484388662088197e-01,2.251907223251704004e-01,1.183897688869228054e-01,-9.396781542642241125e-17,-1.183897688869230136e-01,-2.251907223251706502e-01,-3.099484388662090972e-01,-3.643662426732657278e-01,-3.831173399585722228e-01,-3.643662426732656723e-01,-3.099484388662089862e-01,-2.251907223251705670e-01,-1.183897688869229303e-01,0.000000000000000000e+00
